Feature ID	Taxon	Confidence
14801452d5fa4c3d63a87b2712be70a7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999997615202043
71e8131f4c39cbf58525d22b1914b585	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bergeyella	0.9397807042267362
4e141d3c99c4bc843d5f843080c5a16a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Lachnoanaerobaculum	0.9994601325884438
dd18b3865319b77521059e5e20602d47	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__intermedia	0.9999996502366643
f423171abebc216dbdf3b4aff697bf4f	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.9999983599518976
a3d1dc1f9b153b76ee6b21d344352f1f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__dysgalactiae	0.7466094456200014
73a206faf4c0b3e48c9268b85ac88264	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999752627105251
f251c5fad75e0960bc17de704aa348c5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.9584219624301107
19f421e065c5175d2ae6616816a6bc8a	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__vaginae	0.7670954767644631
4e6b169bb2070771f644cdd45aa5b9aa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__disiens	0.9999995870401079
b5a65ca29eaae9e7fea982413c24f502	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.9976538819714362
0140d2b6ada8b9f2550c50d8c1da5737	k__Bacteria; p__Actinobacteria	0.9999999999999709
61d106595a59560611ee83995f91ed95	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__leadbetteri	0.8172686930435796
e121fb1c4feb87e7551971eec20cdc19	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_237	0.9512140146536359
36a5bf1c1c45397b0ba1ed5435782233	k__Bacteria; p__GN02; c__BD1-5; o__; f__; g__; s__	0.9974523106754736
edb04fd5ee51c6c6d0c74988194cdb6a	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_230	0.7626610914487051
c73405166b86e529e45b1e640faa4c69	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_[XI]; g__Peptostreptococcaceae_[XI][G-2]; s__sp._oral_taxon_091	0.9999937292610146
aa9a47a7d563c20e1b5fbbc355ca4889	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__	0.999912175849528
be16d9aaebdb786f2d2ec677c6a3dcb0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.999999999999984
4e3be77cc14478f617e70d0cc2599edb	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_951	0.9325478947388638
f30b27ffc82e3c2afee38dd6b553856b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_[XI]; g__Peptostreptococcaceae_[XI][G-7]	0.9999987558899603
91b3da49c36a5578471397af1ee720c6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__oris	0.9999954635667346
d456e84e89ef7b632c830a255513dc98	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.9999929772617768
98f1cd91e2bedb21a1254c0a3630e0dd	k__Bacteria; p__Firmicutes	0.9999999999998833
123f58b61742e58f9ad159723bb98fe8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	0.9413424938844858
b169503a817311c5e28b7197d6b19efb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.8198118128778622
f95d4761f5c331d028268fbf0357d018	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9998292287490465
f194071b76a7284ad6d1e16f9e45e3b0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__oris	0.9996065337338044
f1977e6860a8ebbab0cb5be5f223544b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999993602078142
2833022374ba6a603106faaed8ab99d7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__baroniae	0.9999954546486538
55fc412273a6c80a7b01665a5e564d6c	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bergeyella; s__sp._oral_taxon_931	0.9956735605179693
33ed06e12b966386432b7ddd559a0e4c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_526	0.9999999999920703
9548aa4e69f21897eca133bc15712391	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_472	0.8569516349430525
f0ee1c6a3d1f3fcb9fbecefc28492776	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__sputigena	0.997706391657038
fa97e33a9335be164f51075e429a317a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9997476372452605
e7293375eab584aa9a4195e90438e342	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9996725230788152
c8ba3e15115bcffdd4d0d3a14d0c32f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.7686391099564287
d11a3190cc55abdbf64dbad0b2ff5a4b	k__Bacteria	0.9967216645012679
09c3852dcdd49c84a6c8eb5d1e42b959	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__noxia	0.7032036917056695
be66cf6807435f2a769e95defb27c0f7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999994897456221
83bdbc45e5d3ed6fefe2988a364b08d2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.8712962416658508
d4546e0ca3bd0b8d4aff6e750ba4879e	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999999031646258
1084da24473f727f4f540e1203f75094	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__lecithinolyticum	0.9985466485431291
b0da0d27c25d2040c6bc3224e5b5b15e	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii	0.9080226600437603
be00493f7e8fe2ba1d0c6602ce80fef3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella	0.9999996868168246
12cce26bf9be3d9fbaea46ffc90ccae0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__sp._oral_taxon_215	0.8831288278230862
5f06fdb0faad95a8103298f795ec737f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.9999999990525182
d894bb5c780766e4973c9ec7362847ed	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999335166964
88a5a146c6a4eb221144ad7e73573bdf	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__BD2-13; s__	0.9906271846702459
254096218909e458799348503276019b	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9996756324706494
79d194a341dee91bda47569db14b86dd	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__; f__; g__; s__	0.999999887550593
82bd0f3935503adba7444c1e978c88cf	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Octadecabacter	0.7084964078110388
a2a2db3fe83f9ce818a32470daf19a89	k__Bacteria	0.9997590875159833
6305e0a5e2756c638784a6b52667c608	k__Bacteria	0.9997274940810602
edbcc7c86939d3f790e9078aa1292ed2	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__ntu14; g__; s__	0.9853796326279957
c2101288969f80715e0b29f5f9dcdea6	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__	0.9999957279030006
88d8758b45eb5aa72effb15f9ed1b6c7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.8380993049849466
758ad20c15d6139f5285804188917c48	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__massiliensis	0.9391276998604926
080938e2d73ed7cb139979690e419da0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_475	0.9999992357494356
89efc1c71799517738062032ae9befee	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium	0.9471606681060196
68698bb6ec8fffcdafa985a9d7219974	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__	0.9997318551308676
d29765d0725cc5e7676371d4f28be90b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__	0.9895204393539186
c436690ab693561d90bd79db5b7ddf9e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__	0.9999457409190061
4f4779a8b9469281ce41477840fbe83c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9980159910746103
7e63229e832d19af4a06fa32e4ddd858	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9986042937557055
650fccb81bf07f1d73e641938e8d9ae3	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__spermatophilum	0.9999979821596591
22344ad68e55ed2defc8804d44f03dbb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Lachnospiraceae_[G-3]; s__sp._oral_taxon_100	0.9999998407185287
5f474fa24ed6abb7688c9dd159697514	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999999212
e589bb1166164f898ddbc7f68c904c43	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.7659720171854398
7814b2965142268ba81980881f6985c5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999998035748
d3bd22f6636953df3abfa824636cafc6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.8831781734690324
0c80a438d12912156ef567bdb921786c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8581202009790159
53b752db9a867f59ede7995bf7ac88db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; s__	0.9808751253952502
2a0f918874c81fb70e3ae93bf3d1a836	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Selenomonas; s__flueggei	0.8304912109646043
d9d4ef9de76cc52722d04343fbc3ed1d	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__sputigena	0.9789307328216791
f484acd1dbfe8e063aa8f30c05f46396	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.7808164817107944
407222a0c73fc11428653ac6af0a631e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__leadbetteri	0.9250558298353119
dfb035642730fab9585050cd2f735135	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Butyrivibrio; s__sp._oral_taxon_455	0.9981628674855209
9a9d26070aa858354bc10d18602717e4	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__nucleatum_subsp._vincentii	0.9323814187525281
fced1331c1a2c83003c093ea19794426	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__denticola	0.9165588484302638
79f60d4350e6362108a851e720a9cdcc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_[XI]; g__Peptostreptococcaceae_[XI][G-6]; s__[Eubacterium]_nodatum	0.9333945290935451
096c559478836ec79006d03e569a9e3d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae_[G-2]; s__sp._oral_taxon_085	0.9999999975016465
8d208e2a5e7fa3bc9478d473406b9809	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_490	0.9997405917678677
c23073b127dffb08114dcd1d620df459	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__	0.9262991807872993
d13b20dc625d6e0c9d3925ffaf709cda	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9982325404243789
af1f48887979eeb7d0142132a52c214b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9999923554884181
48a37ee79375cfabfabe6cbb246b671b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__actinomycetemcomitans	0.7814625435658646
98238d7173b781642d47867fd37be53a	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium	0.718304104155232
4536210314bcab4531b631cbca75d3ad	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	0.9761342757321659
7149ecfc7c3337cdebf229c0f0029095	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_258	0.9995458059531782
552e58ccb0fad14ff1be11fb434c636b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__dentium	0.700143484290956
b99759e61d698c7d2d6a4548e7cb3e48	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999825745899693
d30205166e7b993deca166f80f173cf6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	0.7727442283373638
b43a8ed19217f905ebdfdd195ad66433	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__	0.99922830520638
ddd20889a7b86d6449d587e1bbed7646	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999999999982496
2ee5892665b929afb77199fe87823e45	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Johnsonella; s__sp._oral_taxon_166	0.9999977292716611
d914b3bd6a93a078fab42d8a4d3e1b2d	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae_[G-1]; s__sp._oral_taxon_905	0.7673974995858063
e3725a30f9a2b9be0caff26a95acf48c	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9586511405012923
ddbeb4b31f7593289f39abf1be1f6e44	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9996084687839453
98ef067e3016b77979993809bf293200	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__oris	0.9999854151430501
46fbce4a28033b722614d4166816822b	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_237	0.8969103642541965
d828fb0596807a4df05acffee3c72fb0	k__Bacteria; p__Firmicutes; c__Bacilli	0.9999982715269802
332297c1111a37326ce5f5abf4e56cf4	k__Bacteria; p__Saccharibacteria_(TM7); c__TM7_[C-1]; o__TM7_[O-1]; f__TM7_[F-1]; g__TM7_[G-1]; s__sp._oral_taxon_347	0.91936090836386
cf1a77e292c9620e663797b96885bfba	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9997534553097361
fe3d75baa11c80a28b884189d22d0be9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999950111372
6e55d556f3ca0c2e3ace027415722f45	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae_[G-1]; s__sp._oral_taxon_075	0.9999999997067732
66198981478d7474d0ae10ccba58b274	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999956098
6f96fa0b84777bc930608c0e6ead486f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.8542653336508077
dca05c26a0c0bc0db2d197f4708950be	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9990016145336598
b8e7e98b1a8b26e9b5401c878ad6c020	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999999994098
97da7a120f7be7525470bf16cfd14883	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_232	0.9995729319515314
a27fba5462af3729a4253732af3420ff	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999980123046303
270a82b113134096d317e6aed05ac3a5	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.999999999999994
a4a1508e8fb2748f6528c945921c440f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	0.9790850840249223
1349541575201ea5e3a39fc2a9d63116	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.9933898592184048
a2016cac57e67635e71b9002d9d35dcc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_300	0.8773351345086908
0261122afc641da17036cdb0b32ee95f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__constellatus	0.9387654512466594
752e25384a79694c7e64b25dddd9d400	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Pythium; s__ultimum	0.9999257224834971
af714bbd057a781c55a53fab995bec9f	k__Bacteria	0.9300529498582015
ce74377a28ec43266a94cf1f27e8da07	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.9999560749495809
17d1a4414e70690aea128598bed60a66	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.8050584133358242
bb156106927f8997ea2f200f87d1a624	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis	0.9968792894835669
7a49ffe86ad4b1dc4003d875ffed1dfb	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__[Borreliales]; f__[Borreliaceae]; g__Spironema; s__	0.999999997423842
08d973f3e45ebfda31a270d7ca5355c7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	0.7558625568423155
b7331a1620f05b02eec95152a72c9ed7	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Mitsuokella; s__sp._oral_taxon_131	0.9999950258124038
0da6746cf17d549524e4e27a2e0b0892	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__	0.998662816780228
ade976e5001c18efe9d12abc1bcfd9df	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__salivae	0.9999813148502489
a865afe15178fecf1a574498a7d0c1bb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_526	0.9999999999922551
59397985d419faadd82b2cdbb5fb7efb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.7598575729688629
0dad5f256d3b04004ea071813d9a9465	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Veillonella; s__sp._oral_taxon_780	0.9217164705537069
9f2a67aefe316c2648115c2eb50dafa7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.9994827827130885
41cd2d54209324982fd5d2e5405c1dd7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9602230209270265
3b138b2e97ff6b4d28e08c8582d547e7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__oris	0.9999969838592062
cd8141c000e1ba3284bb4df2cce05792	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9998801136065013
41ea9107f69a69734889f9a1b0597a0d	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__; g__; s__	0.9961420540163773
bf10b90c569fe3bdc8275a6bf371d049	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinoplanes; s__	0.9993053052810196
8b9715a5a4e3a45e3a23347b34b6e287	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Microthrixaceae; g__; s__	0.999999897088875
f782201ea54ce31abbd55f4a7d693a76	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9710502788054957
0e2546a95e0d005679c485c3dcef68bf	k__Bacteria; p__Proteobacteria	0.8092433660377762
e2ce63a57aa989c65c583a7cad155fb9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_300	0.8400963685105154
2237825fa24db281fd3d6943db8afae7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium; s__	0.9275056797440615
b4690302454bb3af5b4823a4a76fe0a5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__saccharolytica	0.999999569234824
07b57edeb66ff62e248791d9860b81e4	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__; s__	0.9906520809385203
fd3df0419d3458a4ca0ddd7680c25e5b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__baroniae	0.9999990009180965
a51bdf96648cb703f2df6b01013c80f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Lachnoanaerobaculum; s__saburreum	0.810497827588385
c1ab387180d56a1dd7e0789089e7a5fb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__	0.9940102591458927
390c9446526e91c7b5b71ece0c0d7fe1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae	0.9999979771082135
611956d0e646ca5f7258e6820e248dcb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Allochromatium; s__vinosum	0.990539688413574
638fdf8b082f2e65ccb9e7e7199ea70c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999999794124342
97b6f8c2a3406a0087893474e17ce338	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae_[G-1]; s__sp._oral_taxon_075	0.9999999993260502
0523889539a4d88224e18e323c7a205c	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_951	0.9327724896778835
bce7e6f9845c88faa0509528bf3c5410	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999933036413728
aa603a6589ee330f012e4b183b897ab2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__maculosa	0.9999539869027078
